LanguageIdk,CodingScheme,FindingCode,Finding group code,Finding group CUI,Finding group preferred label,Finding group SnomedID,Finding code description,Finding code CUI,Finding code preferred label,Finding code snomed ID,Severity code CUI,Severity code preferred label,Severity code snomed ID
1,AgilentB00      ,TV-0009         ,TV,C0040968,Tricuspid Valve,46030011,"Ebstein's Anomaly of tricuspid valve, _",C0013481,Ebstein's Anomaly,204357006,C0013481,Ebstein's Anomaly,204357006
1,AgilentB00      ,TV-0010         ,TV,C0040969,Tricuspid Valve,46030012,Hypoplastic tricuspid valve,C0265837,Hypoplastic tricuspid valve,43176009,C0265837,Hypoplastic tricuspid valve,43176009
1,AgilentB00      ,TV-0011         ,TV,C0040970,Tricuspid Valve,46030013,Flail tricuspid valve,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0012         ,TV,C0040971,Tricuspid Valve,46030014,Vegetation on tricuspid valve leaflet(s),C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0013         ,TV,C0040972,Tricuspid Valve,46030015,Tricuspid valve aneurysm,C1269006,Tricuspid valve,181288007,C1269006,Tricuspid valve,181288007
1,AgilentB00      ,TV-0014         ,TV,C0040973,Tricuspid Valve,46030016,_ tricuspid valve prolapse,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0015         ,TV,C0040974,Tricuspid Valve,46030017,Tricuspid valve atresia,C0243002,Tricuspid valve atresia,204355003,C0243002,Tricuspid valve atresia,204355003
1,AgilentB00      ,TV-0016         ,TV,C0040975,Tricuspid Valve,46030018,Tricuspid valve straddle,C1269006,Tricuspid valve,181288007,C1269006,Tricuspid valve,181288007
1,AgilentB00      ,TV-0017         ,TV,C0040976,Tricuspid Valve,46030019,Tricuspid valve attachments to ventricular septum,C0225870,ventricular septum,589001,C0225870,ventricular septum,589001
1,AgilentB00      ,TV-0018         ,TV,C0040977,Tricuspid Valve,46030020,Normal tricuspid valve velocity,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0019         ,TV,C0040978,Tricuspid Valve,46030021,No tricuspid valve insufficiency,C0040961,tricuspid valve insufficiency,155347006,C0040961,tricuspid valve insufficiency,155347006
1,AgilentB00      ,TV-0020         ,TV,C0040979,Tricuspid Valve,46030022,Increased tricuspid valve velocity,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0021         ,TV,C0040980,Tricuspid Valve,46030023,Decreased tricuspid valve velocity,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0022         ,TV,C0040981,Tricuspid Valve,46030024,_ mean tricuspid valve gradient,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0023         ,TV,C0040982,Tricuspid Valve,46030025,_ tricuspid valve insufficiency,C0040961,tricuspid valve insufficiency,155347006,C0040961,tricuspid valve insufficiency,155347006
1,AgilentB00      ,TV-0024         ,TV,C0040983,Tricuspid Valve,46030026,Normal prosthetic tricuspid valve gradient,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0025         ,TV,C0040984,Tricuspid Valve,46030027,_ prosthetic tricuspid valve stenosis,C0040963,tricuspid valve stenosis,155346002,C0040963,tricuspid valve stenosis,155346002
1,AgilentB00      ,TV-0026         ,TV,C0040985,Tricuspid Valve,46030028,No prosthetic tricuspid valve insufficiency,C0040961,tricuspid valve insufficiency,155347006,C0040961,tricuspid valve insufficiency,155347006
1,AgilentB00      ,TV-0027         ,TV,C0040986,Tricuspid Valve,46030029,_ prosthetic tricuspid valve insufficiency,C0040961,tricuspid valve insufficiency,155347006,C0040961,tricuspid valve insufficiency,155347006
1,AgilentB00      ,TV-0028         ,TV,C0040987,Tricuspid Valve,46030030,No right sided atrioventricular valve stenosis,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,TV-0029         ,TV,C0040988,Tricuspid Valve,46030031,_ right sided atrioventricular valve stenosis,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,TV-0030         ,TV,C0040989,Tricuspid Valve,46030032,No right sided atrioventricular valve insufficiency,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,TV-0031         ,TV,C0040990,Tricuspid Valve,46030033,_ right sided atrioventricular valve insufficiency,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,TV-0033         ,TV,C0040991,Tricuspid Valve,46030034,Moderate right sided atrioventricular valve insufficiency,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,TV-0035         ,TV,C0040992,Tricuspid Valve,46030035,The tricuspid valve is not well visualized.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0036         ,TV,C0040993,Tricuspid Valve,46030036,"The tricuspid valve is not well visualized, but is grossly normal.",C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0038         ,TV,C0040994,Tricuspid Valve,46030037,The tricuspid valve is normal in structure and function.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0039         ,TV,C0040995,Tricuspid Valve,46030038,"The tricuspid valve leaflets are thickened and/or calcified, but open well.",C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0040         ,TV,C0040996,Tricuspid Valve,46030039,Tricuspid leaflets are thickened.,C0205400,thickened,82806002,C0205400,thickened,82806002
1,AgilentB00      ,TV-0041         ,TV,C0040997,Tricuspid Valve,46030040,The septal leaflet is thickened.,C0205400,thickened,82806002,C0205400,thickened,82806002
1,AgilentB00      ,TV-0042         ,TV,C0040998,Tricuspid Valve,46030041,The anterior leaflet is thickened.,C0205400,thickened,82806002,C0205400,thickened,82806002
1,AgilentB00      ,TV-0043         ,TV,C0040999,Tricuspid Valve,46030042,The non-septal leaflet is thickened.,C0205400,thickened,82806002,C0205400,thickened,82806002
1,AgilentB00      ,TV-0044         ,TV,C0041000,Tricuspid Valve,46030043,Apical leaflet displacement raises possibility of Ebstein's anomaly.,C3665607,Ebstein's anomaly,253443005,C3665607,Ebstein's anomaly,253443005
1,AgilentB00      ,TV-0045         ,TV,C0041001,Tricuspid Valve,46030044,Valvular appearance consistent with carcinoid heart disease.,C0018799,heart disease,56265001,C0018799,heart disease,56265001
1,AgilentB00      ,TV-0046         ,TV,C0041002,Tricuspid Valve,46030045,There is a ruptured tricuspid valve chordae with a flail free wall leaflet.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0047         ,TV,C0041003,Tricuspid Valve,46030046,There is a ruptured tricuspid valve chordae with a flail septal leaflet.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0048         ,TV,C0041004,Tricuspid Valve,46030047,Highly mobile mass consistent with a torn chordae is present.,C0150312,present,10828004,C0150312,present,10828004
1,AgilentB00      ,TV-0049         ,TV,C0041005,Tricuspid Valve,46030048,There is a partially flail tricuspid valve leaflet.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0050         ,TV,C0041006,Tricuspid Valve,46030049,The tricuspid valve is flail.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0053         ,TV,C0041007,Tricuspid Valve,46030050,There is no tricuspid valve prolapse.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0054         ,TV,C0041008,Tricuspid Valve,46030051,Tricuspid valve prolapse cannot be excluded.,C0040962,Tricuspid valve prolapse,253383003,C0040962,Tricuspid valve prolapse,253383003
1,AgilentB00      ,TV-0055         ,TV,C0041009,Tricuspid Valve,46030052,There is _ tricuspid valve prolapse.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0057         ,TV,C0041010,Tricuspid Valve,46030053,"The tricuspid valve leaflets appear thickened, hooded, and/or redundant, consistent with myxomatous degeneration.",C0333451,myxomatous degeneration,9831005,C0333451,myxomatous degeneration,9831005
1,AgilentB00      ,TV-0058         ,TV,C0041011,Tricuspid Valve,46030054,There is no tricuspid valve vegetation.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0059         ,TV,C0041012,Tricuspid Valve,46030055,A tricuspid valve vegetation cannot be excluded.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0060         ,TV,C0041013,Tricuspid Valve,46030056,There is a small vegetation or mass on the tricuspid valve.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0061         ,TV,C0041014,Tricuspid Valve,46030057,There is a _ vegetation or mass on the tricuspid valve.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0062         ,TV,C0041015,Tricuspid Valve,46030058,There is no tricuspid stenosis.,C0040963,tricuspid stenosis,155346002,C0040963,tricuspid stenosis,155346002
1,AgilentB00      ,TV-0063         ,TV,C0041016,Tricuspid Valve,46030059,No significant tricuspid stenosis.,C0040963,tricuspid stenosis,155346002,C0040963,tricuspid stenosis,155346002
1,AgilentB00      ,TV-0066         ,TV,C0041017,Tricuspid Valve,46030060,There is doming of the tricuspid valve leaflets.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0067         ,TV,C0041018,Tricuspid Valve,46030061,There is _ tricuspid stenosis.,C0040963,tricuspid stenosis,155346002,C0040963,tricuspid stenosis,155346002
1,AgilentB00      ,TV-0070         ,TV,C0041019,Tricuspid Valve,46030062,The prosthetic tricuspid valve is not well visualized.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0071         ,TV,C0041020,Tricuspid Valve,46030063,There is a _ tricuspid valve.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0072         ,TV,C0041021,Tricuspid Valve,46030064,There is a _ mechanical tricuspid prosthesis.,C0525024,prosthesis,118663006,C0525024,prosthesis,118663006
1,AgilentB00      ,TV-0073         ,TV,C0041022,Tricuspid Valve,46030065,The prosthetic tricuspid valve is well-seated.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0074         ,TV,C0041023,Tricuspid Valve,46030066,The prosthetic tricuspid valve appears to open well.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0075         ,TV,C0041024,Tricuspid Valve,46030067,The opening of the prosthetic tricuspid valve appears limited.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0076         ,TV,C0041025,Tricuspid Valve,46030068,The prosthetic tricuspid valve appears abnormal.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0077         ,TV,C0041026,Tricuspid Valve,46030069,Bioprosthesis leaflets are not well visualized.,C0005557,Bioprosthesis,No match,C0005557,Bioprosthesis,No match
1,AgilentB00      ,TV-0078         ,TV,C0041027,Tricuspid Valve,46030070,Bioprosthesis leaflets are thin and move normally.,C0005557,Bioprosthesis,No match,C0005557,Bioprosthesis,No match
1,AgilentB00      ,TV-0079         ,TV,C0041028,Tricuspid Valve,46030071,Bioprosthesis leaflets are thickened but move well.,C0005557,Bioprosthesis,No match,C0005557,Bioprosthesis,No match
1,AgilentB00      ,TV-0080         ,TV,C0041029,Tricuspid Valve,46030072,Bioprosthesis leaflets are thickened and motion is restricted.,C0005557,Bioprosthesis,No match,C0005557,Bioprosthesis,No match
1,AgilentB00      ,TV-0083         ,TV,C0041030,Tricuspid Valve,46030073,An annuloplasty ring is noted in the tricuspid position.,C0179082,annuloplasty ring,705992009,C0179082,annuloplasty ring,705992009
1,AgilentB00      ,TV-0084         ,TV,C0041031,Tricuspid Valve,46030074,There is no thrombus on the prosthetic tricuspid valve.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0085         ,TV,C0041032,Tricuspid Valve,46030075,There appears to be a thrombus associated with the prosthetic tricuspid valve.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0086         ,TV,C0041033,Tricuspid Valve,46030076,Abnormal rocking of prosthetic tricuspid valve suggests dehiscence.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0094         ,TV,C0041034,Tricuspid Valve,46030077,There are no vegetations on this prosthetic tricuspid valve.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0095         ,TV,C0041035,Tricuspid Valve,46030078,Vegetations are suspected on this prosthetic tricuspid valve.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0096         ,TV,C0041036,Tricuspid Valve,46030079,Vegetations are present on this prosthetic tricuspid valve.,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,VE-0001         ,VE,C0034090,Pulmonary Veins,122972007,Normal systemic venous drainage,C0678862,venous drainage,No match,C0678862,venous drainage,No match
1,AgilentB00      ,VE-0002         ,VE,C0034091,Pulmonary Veins,122972008,Persistent left superior vena cava into left atrium,C0265931,Persistent left superior vena cava,77978002,C0265931,Persistent left superior vena cava,77978002
1,AgilentB00      ,VE-0003         ,VE,C0034092,Pulmonary Veins,122972009,Persistent left superior vena cava into coronary sinus,C0265931,Persistent left superior vena cava,77978002,C0265931,Persistent left superior vena cava,77978002
1,AgilentB00      ,VE-0004         ,VE,C0034093,Pulmonary Veins,122972010,Right superior vena cava into left atrium,C2733597,Right superior vena cava,443444008,C2733597,Right superior vena cava,443444008
1,AgilentB00      ,VE-0005         ,VE,C0034094,Pulmonary Veins,122972011,Absent right superior vena cava,C0344656,Absent right superior vena cava,253308005,C0344656,Absent right superior vena cava,253308005
1,AgilentB00      ,VE-0006         ,VE,C0034095,Pulmonary Veins,122972012,Bilateral superior vena cavae,C0344659,Bilateral superior vena cava,253311006,C0344659,Bilateral superior vena cava,253311006
1,AgilentB00      ,VE-0007         ,VE,C0034096,Pulmonary Veins,122972013,Catheter in superior vena cava,C0042459,superior vena cava,48345005,C0042459,superior vena cava,48345005
1,AgilentB00      ,VE-0008         ,VE,C0034097,Pulmonary Veins,122972014,Thrombus in superior vena cava,C0042459,superior vena cava,48345005,C0042459,superior vena cava,48345005
1,AgilentB00      ,VE-0009         ,VE,C0034098,Pulmonary Veins,122972015,Unroofed coronary sinus,C4551626,Unroofed coronary sinus,40272001,C4551626,Unroofed coronary sinus,40272001
1,AgilentB00      ,VE-0010         ,VE,C0034099,Pulmonary Veins,122972016,Inferior vena cava obstruction,C0265072,Inferior vena cava obstruction,79671001,C0265072,Inferior vena cava obstruction,79671001
1,AgilentB00      ,VE-0011         ,VE,C0034100,Pulmonary Veins,122972017,Interrupted inferior vena cava with azygous continuation,C4023237,Interrupted inferior vena cava with azygous continuation,No match,C4023237,Interrupted inferior vena cava with azygous continuation,No match
1,AgilentB00      ,VE-0012         ,VE,C0034101,Pulmonary Veins,122972018,Inferior vena cava into unroofed coronary sinus,C1269024,Inferior vena cava,181369003,C1269024,Inferior vena cava,181369003
1,AgilentB00      ,VE-0013         ,VE,C0034102,Pulmonary Veins,122972019,Persistent inferior vena cava into left atrium,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0014         ,VE,C0034103,Pulmonary Veins,122972020,Absent inferior vena cava,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0015         ,VE,C0034104,Pulmonary Veins,122972021,Catheter in inferior vena cava,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0016         ,VE,C0034105,Pulmonary Veins,122972022,Thrombus in inferior vena cava,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0017         ,VE,C0034106,Pulmonary Veins,122972023,Hepatic venous drainage directly into right atrium,C0678862,venous drainage,No match,C0678862,venous drainage,No match
1,AgilentB00      ,VE-0018         ,VE,C0034107,Pulmonary Veins,122972024,Innominate bridging vein present,C0150312,present,10828004,C0150312,present,10828004
1,AgilentB00      ,VE-0019         ,VE,C0034108,Pulmonary Veins,122972025,Innominate bridging vein absent,C0042449,vein,29092000,C0042449,vein,29092000
1,AgilentB00      ,VE-0020         ,VE,C0034109,Pulmonary Veins,122972026,Dilated inferior vena cava,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0021         ,VE,C0034110,Pulmonary Veins,122972027,Dilated superior vena cava,C0042459,superior vena cava,48345005,C0042459,superior vena cava,48345005
1,AgilentB00      ,VE-0022         ,VE,C0034111,Pulmonary Veins,122972028,Dilated hepatic veins,C0019155,hepatic veins,8993003,C0019155,hepatic veins,8993003
1,AgilentB00      ,VE-0023         ,VE,C0034112,Pulmonary Veins,122972029,Dilated coronary sinus,C0456944,coronary sinus,90219004,C0456944,coronary sinus,90219004
1,AgilentB00      ,VE-0024         ,VE,C0034113,Pulmonary Veins,122972030,"Enlarged coronary sinus, suspect left superior vena cava",C4531220,Enlarged coronary sinus,No match,C4531220,Enlarged coronary sinus,No match
1,AgilentB00      ,VE-0025         ,VE,C0034114,Pulmonary Veins,122972031,Spontaneous contrast in Fontan.,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,VE-0026         ,VE,C0034115,Pulmonary Veins,122972032,Normal pulmonary venous drainage,C0678862,venous drainage,No match,C0678862,venous drainage,No match
1,AgilentB00      ,VE-0027         ,VE,C0034116,Pulmonary Veins,122972033,Partial anomalous pulmonary venous drainage,C0678862,venous drainage,No match,C0678862,venous drainage,No match
1,AgilentB00      ,VE-0028         ,VE,C0034117,Pulmonary Veins,122972034,PAPVR: Right veins drain to superior vena cava,C0042459,superior vena cava,48345005,C0042459,superior vena cava,48345005
1,AgilentB00      ,VE-0029         ,VE,C0034118,Pulmonary Veins,122972035,PAPVR: Right veins drain to inferior vena cava,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0030         ,VE,C0034119,Pulmonary Veins,122972036,PAPVR: Right veins drain to right atrium,C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,VE-0031         ,VE,C0034120,Pulmonary Veins,122972037,PAPVR: Left veins drain to superior vena cava,C0042459,superior vena cava,48345005,C0042459,superior vena cava,48345005
1,AgilentB00      ,VE-0032         ,VE,C0034121,Pulmonary Veins,122972038,PAPVR: Left veins drain to inferior vena cava,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0033         ,VE,C0034122,Pulmonary Veins,122972039,PAPVR: Left veins drain to right atrium,C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,VE-0034         ,VE,C0034123,Pulmonary Veins,122972040,Total anomalous pulmonary venous drainage,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0035         ,VE,C0034124,Pulmonary Veins,122972041,Total anomalous pulmonary venous drainage into vertical vein,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0036         ,VE,C0034125,Pulmonary Veins,122972042,Total anomalous pulmonary venous drainage into right SVC,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0037         ,VE,C0034126,Pulmonary Veins,122972043,Total anomalous pulmonary venous drainage into right atrium,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0038         ,VE,C0034127,Pulmonary Veins,122972044,Total anomalous pulmonary venous drainage into coronary sinus,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0039         ,VE,C0034128,Pulmonary Veins,122972045,Total anomalous pulmonary venous drainage beneath the diaphragm,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0040         ,VE,C0034129,Pulmonary Veins,122972046,Total anomalous pulmonary venous drainage: mixed type,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0041         ,VE,C0034130,Pulmonary Veins,122972047,Total anomalous pulmonary venous drainage: unobstructed,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0042         ,VE,C0034131,Pulmonary Veins,122972048,Total anomalous pulmonary venous drainage: obstructed,C4551903,Total anomalous pulmonary venous drainage,111323005,C4551903,Total anomalous pulmonary venous drainage,111323005
1,AgilentB00      ,VE-0043         ,VE,C0034132,Pulmonary Veins,122972049,Cor Triatriatum without stenosis of pulmonary veins,C0009995,Cor Triatriatum,204369003,C0009995,Cor Triatriatum,204369003
1,AgilentB00      ,VE-0044         ,VE,C0034133,Pulmonary Veins,122972050,Cor Triatriatum with stenosis of pulmonary veins,C0009995,Cor Triatriatum,204369003,C0009995,Cor Triatriatum,204369003
1,AgilentB00      ,VE-0045         ,VE,C0034134,Pulmonary Veins,122972051,Normal superior vena cava velocity,C0042459,superior vena cava,48345005,C0042459,superior vena cava,48345005
1,AgilentB00      ,VE-0046         ,VE,C0034135,Pulmonary Veins,122972052,Normal inferior vena cava velocity,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0047         ,VE,C0034136,Pulmonary Veins,122972053,Normal coronary sinus velocity,C0456944,coronary sinus,90219004,C0456944,coronary sinus,90219004
1,AgilentB00      ,VE-0048         ,VE,C0034137,Pulmonary Veins,122972054,Increased superior vena cava velocity,C0042459,superior vena cava,48345005,C0042459,superior vena cava,48345005
1,AgilentB00      ,VE-0049         ,VE,C0034138,Pulmonary Veins,122972055,Increased inferior vena cava velocity,C0042458,inferior vena cava,64131007,C0042458,inferior vena cava,64131007
1,AgilentB00      ,VE-0050         ,VE,C0034139,Pulmonary Veins,122972056,Increased  coronary sinus velocity,C0456944,coronary sinus,90219004,C0456944,coronary sinus,90219004
1,AgilentB00      ,VE-0051         ,VE,C0034140,Pulmonary Veins,122972057,No systemic venous baffle obstruction,C0028778,obstruction,26036001,C0028778,obstruction,26036001
1,AgilentB00      ,VE-0052         ,VE,C0034141,Pulmonary Veins,122972058,_ systemic venous baffle obstruction,C0028778,obstruction,26036001,C0028778,obstruction,26036001
1,AgilentB00      ,VE-0053         ,VE,C0034142,Pulmonary Veins,122972059,No Fontan pathway obstruction,C2732260,Fontan pathway,443298009,C2732260,Fontan pathway,443298009
1,AgilentB00      ,VE-0054         ,VE,C0034143,Pulmonary Veins,122972060,_ Fontan pathway obstruction,C2732260,Fontan pathway,443298009,C2732260,Fontan pathway,443298009
1,AgilentB00      ,VE-0055         ,VE,C0034144,Pulmonary Veins,122972061,Normal pulmonary vein velocity,C0034090,pulmonary vein,122972007,C0034090,pulmonary vein,122972007
1,AgilentB00      ,VE-0056         ,VE,C0034145,Pulmonary Veins,122972062,Left upper pulmonary vein obstruction,C0948441,vein obstruction,307221007,C0948441,vein obstruction,307221007
1,AgilentB00      ,VE-0057         ,VE,C0034146,Pulmonary Veins,122972063,Left lower pulmonary vein obstruction,C0948441,vein obstruction,307221007,C0948441,vein obstruction,307221007
1,AgilentB00      ,VE-0058         ,VE,C0034147,Pulmonary Veins,122972064,Right upper pulmonary vein obstruction,C0948441,vein obstruction,307221007,C0948441,vein obstruction,307221007
1,AgilentB00      ,VE-0059         ,VE,C0034148,Pulmonary Veins,122972065,Right lower pulmonary vein obstruction,C0948441,vein obstruction,307221007,C0948441,vein obstruction,307221007
1,AgilentB00      ,VE-0060         ,VE,C0034149,Pulmonary Veins,122972066,No pulmonary venous baffle obstruction,C0028778,obstruction,26036001,C0028778,obstruction,26036001
1,AgilentB00      ,VE-0061         ,VE,C0034150,Pulmonary Veins,122972067,_ pulmonary venous baffle obstruction,C0028778,obstruction,26036001,C0028778,obstruction,26036001
1,AgilentB00      ,VS-0001         ,VS,C0225870,Ventricular Septum,589001,Intact ventricular septum,C0225870,ventricular septum,589001,C0225870,ventricular septum,589001
1,AgilentB00      ,VS-0002         ,VS,C0225871,Ventricular Septum,589002,_ atrio-ventricular canal type ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0003         ,VS,C0225872,Ventricular Septum,589003,_ subpulmonary ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0004         ,VS,C0225873,Ventricular Septum,589004,_ membranous ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0005         ,VS,C0225874,Ventricular Septum,589005,_ muscular ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0006         ,VS,C0225875,Ventricular Septum,589006,_ apical muscular ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0007         ,VS,C0225876,Ventricular Septum,589007,_ anterior muscular ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0008         ,VS,C0225877,Ventricular Septum,589008,_ mid muscular ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0009         ,VS,C0225878,Ventricular Septum,589009,_ basilar muscular ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0010         ,VS,C0225879,Ventricular Septum,589010,_ peri-prosthetic patch ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0011         ,VS,C0225880,Ventricular Septum,589011,Multiple muscular ventricular septal defects,C4023263,Multiple muscular ventricular septal defects,No match,C4023263,Multiple muscular ventricular septal defects,No match
1,AgilentB00      ,VS-0012         ,VS,C0225881,Ventricular Septum,589012,Spontaneous closure of ventricular septal defect,C1290479,Spontaneous closure of ventricular septal defect,123714004,C1290479,Spontaneous closure of ventricular septal defect,123714004
1,AgilentB00      ,VS-0013         ,VS,C0225882,Ventricular Septum,589013,Aneurysm of ventricular septum,C0225870,ventricular septum,589001,C0225870,ventricular septum,589001
1,AgilentB00      ,VS-0014         ,VS,C0225883,Ventricular Septum,589014,Anteriorly malaligned ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0015         ,VS,C0225884,Ventricular Septum,589015,Posteriorly malaligned ventricular septal defect,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,VS-0016         ,VS,C0225885,Ventricular Septum,589016,Normal septal motion consistent with normal right ventricular pressures,C0206177,ventricular pressures,263644009,C0206177,ventricular pressures,263644009
1,AgilentB00      ,VS-0017         ,VS,C0225886,Ventricular Septum,589017,Flattened septum consistent with right ventricular volume overload,C0546817,volume overload,234175000,C0546817,volume overload,234175000
